13 Lambda Crateris,107.40625,88.71875,12.125
13 Leonis Minoris,19.5625,132.75,-110.4375
13 Lyncis,-70.125,80.59375,-181.9375
13 Mu Sagittarii,-6507.34375,-1394.53125,35624.09375
13 Orionis,18.03125,-27,-84.21875
13 Pegasi,-92.5625,-50.78125,27.1875
13 Sextantis,110.8125,126.53125,-71.375
13 Trianguli,-48.75,-47.9375,-76.3125
132 G. Aquarii,-87.03125,-96.40625,43.40625
132 G. Aquila,-177.5,-76.5,153.03125
133 G. Canis Major,136.5,-24.6875,-69.375
134 Tauri,63.15625,-30.21875,-238.75
137 G. Carinae,217.71875,-40.5,52.5625
138 G. Carinae,185,-52.15625,61.53125
14 Bootis,-1.03125,100.59375,45.96875
14 Canis Minoris,146.28125,68.15625,-179.78125
14 Ceti,-73,-158.25,-34.96875
14 Eridani,15.21875,-86.3125,-68.90625
14 G. Antlia,217.09375,46.375,-20.3125
14 Geminorum,12.28125,5.0625,-57.25
14 Herculis,-36.71875,41.6875,14.125
14 i Orionis,41.4375,-59.46875,-179.625
14 Mu Piscis Austrini,-18.5625,-111.375,75.53125
14 Ophiuchi,-49.78125,86.5625,151.3125
14 Piscium,-111,-180.1875,8.90625
14 Psi Cancri,35.25,64.3125,-113.21875
14 Tau Ursae Majoris,-46.59375,81.03125,-84.96875
14 Tauri,-65.1875,-184.25,-360.1875
14 Ursae Minoris,-146.78125,129.84375,-52.84375
14 Vulpeculae,-140.46875,-10.53125,76.28125
15 Delphini,-80.96875,-33.5,47.90625
15 f Leonis,32,121.59375,-98.75
15 G. Aqr,-72.40625,-77.875,97.125
15 Gamma Comae Berenices,5.3125,166.625,-13.4375
15 Lambda Aurigae,-8.5625,1.5,-40.28125
15 Leonis Minoris,-4.71875,45.90625,-38.21875
15 Lyncis,-61,72.90625,-150.90625
15 Pegasi,-83.625,-30.1875,10.84375
15 Psi Scorpii,-6.96875,73.53125,136.9375
15 Ursae Majoris,-15.90625,63.59375,-67.375
15 Vulpeculae,-215.28125,-6.8125,97.34375
157 G. Aquarii,-44.53125,-64.6875,26.5625
16 Aurigae,-26.59375,-7.6875,-230.6875
16 c Ursae Majoris,-21.375,41.84375,-43.21875
16 Cephei,-108,30.03125,-42.25
16 Cygni,-66.5625,15.53125,7.5
16 Delphini,-160.28125,-70,91.375
16 Eta Sagittae,-137.40625,-18.4375,80.625
16 G. Canis Minoris,136.375,31.375,-186.0625
16 h orionis,35.5625,-51.75,-167.03125
16 Kappa Crateris,159.65625,163.1875,10.625
16 Librae,8.28125,62.78125,60.71875
16 Lyncis,-32.03125,84.1875,-223.4375
16 Lyrae,-113.53125,37.03125,25.53125
16 Persei,-61.1875,-38.125,-96.90625
16 Piscium,-56.9375,-83.5,0.53125
16 Serpentis,-47.28125,168.96875,150.46875
16 Tau Coronae Borealis,-65.46875,82.84375,40.53125
16 Vulpeculae,-197.9375,-12.90625,99.125
16 Zeta Hydrae,97.84375,85.3125,-105.34375
16 Zeta Ursae Minoris,-276.1875,215.96875,-115.03125
169 G. Canis Majoris,88.125,3,-75.71875
17 Beta Piscis Austrini,-18.65625,-123.59375,69.09375
17 Comae Berenices,14.21875,222.3125,-11.875
17 Crateris,73,44.125,17.625
17 Cygni,-64.53125,5,24.59375
17 Kappa-1 Bootis,-73.28125,132.375,-7.34375
17 Lyrae,-119.90625,25.375,58.0625
17 Phi-1 Ceti,-59.21875,-223.65625,-32.71875
17 Theta Sagittae,-128.09375,-18.09375,71.03125
17 Virginis,36.625,89.84375,10.4375
171 G. Aquarii,-64.15625,-87.90625,29.53125
171 Puppis,46.28125,-3.9375,-17.40625
18 Aquarii,-74.3125,-99.09375,90.90625
18 Aurigae,-27,-5.21875,-222.03125
18 Bootis,-2.0625,76.78125,36.625
18 Camelopardalis,-57.9375,31.96875,-122.5625
18 Ceti,-22.09375,-97.875,-12.5625
18 Comae Berenices,17.90625,200.03125,-7
18 Delphini,-195.21875,-93.375,116.1875
18 Delta Cygni,-165.3125,29.875,32.25
18 e Ursae Majoris,-24.625,80.03125,-81.5625
18 G. Aquarii,-124.5,-111.5625,139.5
18 Lambda Piscium,-58.59375,-89.09375,-1.46875
18 Leonis Minoris,24.78125,128.21875,-95.09375
18 Lyncis,-68.90625,89.46875,-163.875
18 Omega Capricorni,-215.90625,-516.28125,630.1875
18 Puppis,58.6875,13.9375,-41.125
18 Scorpii,-3.53125,21.65625,39.65625
18 Tau-5 Serpentis,-47.53125,129.5,98.9375
18 Tauri,-90.4375,-157.90625,-366.5625
18 Theta Leporis,110.5,-48.0625,-123.8125
19 Aquilae,-97.34375,-4.21875,113.1875
19 Canum Venaticorum,-59.125,233.875,-13.25
19 Lambda Bootis,-42.4375,89.40625,2.90625
19 Leonis Minoris,0.3125,72.8125,-55.90625
19 Phi-2 Ceti,-12.3125,-49.21875,-8.28125
19 Pi Canis Majoris,75.0625,-12.96875,-59.25
19 Puppis,140.59375,35.5,-100.96875
19 Xi Coronae Borealis,-102.53125,126.90625,83.84375
198 G. Carinae,209.375,-27.1875,72.53125
2 A Ursae Majoris,-60.78125,88.96875,-107.90625
2 Draconis,-120.46875,173,-109.53125
2 Epsilon Leporis,123.84375,-113.84375,-131.1875
2 g Centauri,111.875,81.6875,119.5625
2 Hydrae,115.09375,54.375,-102.0625
2 Lyncis,-60.40625,52.59375,-134.5625
2 Omega Leonis,60.59375,71.21875,-62.125
2 Pi-2 Orionis,36.875,-81.28125,-206
2 Theta Cephei,-130.5,32.375,-18.25
2 Xi Tauri,-17.21875,-132.65625,-177.4375
2 Xi Virginis,49.8125,111.15625,-7.1875
20 Aquarii,-128.75,-121.21875,108.28125
20 Arietis,-63.9375,-74.53125,-96.03125
20 Bootis,-12.90625,171.1875,74.15625
20 chi Serpentis,-56,161.15625,138.53125
20 d Cygni,-196.875,45.625,12.25
20 Draconis,-182.6875,135.46875,-17.4375
20 Gamma Herculis,-84.4375,125.78125,119
20 Leonis Minoris,7.78125,39.40625,-28.1875
20 Monocerotis,128.0625,9.6875,-157
20 Ophiuchi,-14.28125,36.1875,96.75
20 Persei,-115.1875,-71.5625,-186.40625
20 Pi Cassiopeiae,-143,-47,-89.4375
20 Sextantis,123.84375,105.96875,-44.90625
20 Sigma Scorpii,96.40625,196.90625,661.53125
205 G. Aquarii,-68.28125,-217.125,75.0625
21 Arietis,-76.28125,-92.0625,-116.03125
21 Draco,-60.03125,45.65625,8.09375
21 Eridani,17.125,-76.59375,-77
21 Eta Cygni,-127.6875,7.3125,43.125
21 Eta Ursae Minoris,-74.625,56.25,-26
21 Iota Serpentis,-63.90625,145.375,104.40625
21 Leonis Minoris,9.0625,75.3125,-52.25
21 Orionis,65.03125,-64.25,-180.25
212 Puppis,55.0625,-3.71875,-19.4375
217 G. Aquarii,-121.6875,-195.53125,30.59375
22 Camelopardalis,-77.65625,46.09375,-173.84375
22 Epsilon Sextantis,142.59375,121.78125,-47.53125
22 Epsilon Ursae Minoris,-235.5625,157.65625,-109.84375
22 g Leonis,39.25,103.96875,-77.03125
22 Gamma Piscis Austrini,-21.90625,-194.15625,90.75
22 Tau-7 Serpentis,-55.90625,131.4375,97.78125
22 Theta Hydrae,81.9375,70.03125,-70.3125
22 Ursae Majoris,-81.0625,98.90625,-96.375
23 Andromedae,-95.625,-40.9375,-46.3125
23 Arietis,-40.71875,-64.4375,-71.375
23 Delta Piscis Austrini,-15.96875,-139.78125,63
23 Epsilon Cephei,-81.71875,0.65625,-19.1875
23 Gamma Persei,-147.9375,-16.5625,-192.375
23 h Ursae Majoris,-28.1875,52.1875,-50.15625
23 H. Camelopardalis,-37,26.25,-36.625
23 Hydrae,182.96875,117.59375,-113.6875
23 Librae,26.46875,38.59375,71.5
23 Ophiuchi,-51.03125,89.8125,217.40625
233 G. Aquarii,-49.1875,-191.59375,49.84375
234 G. Carinae,93.71875,-21.96875,41.375
239 G. Aquarii,-75.21875,-134.0625,13.46875
24 Aquarii,-94.875,-86.3125,64.1875
24 Camelopardalis,-76.09375,47.3125,-170.9375
24 Canum Venaticorum,-69.3125,165.5625,-17.21875
24 G. Carinae,164.03125,-65.375,-1.96875
24 Iota Crateris,60,62.65625,8.375
24 Iota Pegasi,-34.5625,-15.8125,4.3125
24 Leonis Minoris,22.0625,90.21875,-55.59375
24 Ursae Minoris,-116.8125,72.65625,-66.78125
241 G. Aquarii,-41.78125,-73.96875,6.46875
25 Aquarii,-156.46875,-132.03125,96.90625
25 Arietis,-30.875,-86.625,-79.40625
25 Canum Venaticorum,-45.4375,193.0625,10.53125
25 chi Capricorni,-63.53125,-115.0625,122.71875
25 d2 Cancri,59.78125,70.78125,-113.59375
25 f Virginis,109.8125,188,57.09375
25 G. Canis Minoris,68.34375,29.34375,-104.4375
25 Herculis,-151.28125,168.3125,88.09375
25 Iota Ophiuchi,-102.6875,122.96875,185.65625
25 Librae,55.15625,118.75,186.53125
25 Monocerotis,146.46875,33.5,-161.03125
25 Nu-2 Draconis,-82.8125,54.125,10.1875
25 Rho Bootis,-44.90625,147.75,42.28125
26 Alpha Monocerotis,108.28125,17.9375,-98.96875
26 Aquilae,-80.125,-25.40625,129.28125
26 Arietis,-77.78125,-128.84375,-154.1875
26 Bootis,-31.875,160.96875,64.1875
26 Camelopardalis,-76.09375,49.3125,-176.34375
26 Ceti,-72.125,-171.5625,-61.9375
26 Draconis,-39,24.90625,-0.65625
26 G. Carinae,191.53125,-46.9375,91.25
26 Geminorum,40.1875,16.375,-135.53125
26 Ophiuchi,3.875,19.0625,108.1875
26 Sagittarii,-38.1875,-32.96875,198.8125
26 Tauri,-49.03125,-95.78125,-222.0625
268 G. Carinae,109.4375,-7.59375,47.71875
27 b1 Cygni,-74.75,2.5,22.5625
27 Cancri,429.28125,413.65625,-675.59375
27 Capricorni,-61.21875,-107.71875,113.90625
27 f Draconis,-176.1875,113.09375,-26
27 G. Caeli,75.84375,-62.09375,-33.34375
27 Kappa Persei,-59.40625,-21.4375,-93.40625
27 Leonis Minoris,26.84375,205.78125,-125.125
27 P Hydrae,173.78125,102.5625,-93.65625
27 p Orionis,70.96875,-61.0625,-161.40625
27 Phi Sagittarii,-34.0625,-47.21875,232.09375
27 Piscium,-105.09375,-209.5,-7.46875
27 Virginis,53.71875,196.09375,27.09375
28 Andromedae,-152,-110.53125,-81.28125
28 Beta Serpentis,-46.28125,113.96875,94.4375
28 Cephei,-175.78125,64.0625,-86.375
28 Doradus,194.53125,-125.125,12.75
28 Eta Orionis,360.125,-305.46875,-767.34375
28 Omega Piscium,-60.46875,-84.09375,-12.71875
28 Upsilon-2 Cassiopeiae,-165.4375,-11.875,-111.53125
29 Arietis,-29.09375,-63.625,-68.15625
29 b3 Cygni,-134.375,2.28125,36.53125
29 Ceti,-57.75,-137.28125,-53.125
29 e Orionis,73.1875,-60.03125,-125.6875
29 Omicron Librae,31.3125,101.71875,151.03125
29 Tau Aurigae,-28.90625,23.375,-203.46875
29 Upsilon Ursae Majoris,-34.9375,83.71875,-72.6875
29 Vulpeculae,-206.1875,-49.90625,95.90625
3 Andromedae,-167.4375,-28.0625,-49
3 Beta Lacertae,-166.03125,-12.625,-34.21875
3 Corvi,139.875,118.59375,56.3125
3 Eta Delphini,-191.3125,-65.84375,121.84375
3 G. Caeli,74.96875,-74.375,-22.9375
3 Iota Leporis,112.34375,-104.4375,-173.8125
3 Lyncis,-90.5625,76.53125,-179.21875
3 Nu Virginis,126.78125,264.78125,-12.375
3 Persei,-170.8125,-50.21875,-167.90625
3 Pi-4 Orionis,221.375,-409.78125,-943.46875
3 Psi-1 Lupi,76.90625,61.09375,196.4375
3 Upsilon Ophiuchi,-13.5625,53.875,108.9375
30 Arietis,-54.25,-71.78125,-102.25
30 Ceti,-32.09375,-146.125,-35.625
30 Draconis,-183.6875,108.84375,38.75
30 Eta Leonis,513.625,989.8125,-605.875
30 Leonis Minoris,25.78125,199.375,-118.375
30 Lyncis,-29.75,60.46875,-81.21875
30 Sagittarii,-52.125,-41.5,220.3125
30 Serpentis,-10.96875,105,141.0625
30 Upsilon-1 Cancri,74.1875,134.53125,-197.125
30 Xi Aurigae,-87.625,62.65625,-212.53125
30 Zeta Bootis,-16.625,152.9375,84.875
31 Aquilae,-36.625,-2.03125,33.25
31 Arietis,-29,-76.375,-78.53125
31 Beta Leonis Minoris,9.1875,131.75,-79.03125
31 Cephei,-159.25,41.625,-70.40625
31 d1 Virginis,72.65625,218.28125,38.6875
31 Epsilon Librae,9.53125,60.9375,81.0625
31 G. Capricorni,-49.65625,-52.59375,78.875
31 Ursae Majoris,-30.5,159.8125,-129.625
31 Vulpeculae,-175.65625,-36.75,57.875
32 Aquarii,-141.53125,-150.375,82.0625
32 c Piscium,-71.3125,-95.34375,-17.71875
32 G. Capricorni,-97.625,-118.90625,173.625
32 l Persei,-73.40625,-28.96875,-128.28125
32 Lyncis,10.625,71.0625,-97.34375
32 Mu Serpentis,-11.75,101.3125,135.5
32 Nu Aurigae,-31.15625,27.53125,-226.5625
32 Nu-1 Sagittarii,-250.0625,-220.90625,1074.0625
32 Tauri,-22.125,-53.03125,-125.59375
33 Arietis,-96.15625,-113.25,-177.53125
33 Bootis,-84.75,164.53125,18
33 Capricorni,-85.59375,-163.59375,152.25
33 Cygni,-155.75,33.09375,-3.53125
33 G. Antlia,162.375,62.5,-23.8125
33 G. Canis Majoris,75.9375,-26.96875,-54.75
33 Pegasi,-94.25,-55.46875,11.375
33 Pi Cephei,-190.75,53.375,-95.625
33 Piscium,-52.28125,-117.65625,-5
33 Sextantis,76.59375,88.78125,-25.90625
33 Theta Cassiopeiae,-106.9375,-17.03125,-78.21875
33 Virginis,38.75,140.125,23.1875
34 Leonis,95.71875,163.15625,-92.8125
34 Lyncis,-13.15625,111.875,-140.78125
34 Omicron Cephei,-183.15625,24.65625,-84.25
34 Pegasi,-85.375,-85.1875,30.65625
34 Sextantis,131.84375,182.40625,-59.53125
34 Theta Geminorum,7.75,50.90625,-181.9375
35 c Aquilae,-125.4375,-27.65625,152.78125
35 Ceti,-56.625,-135.65625,-55.96875
35 Draconis,-85.125,51.75,-28.375
35 G. Aquarii,-158.6875,-110.375,126.5
35 G. Capricorni,-43.8125,-87.28125,120.40625
35 Lambda Tauri,-9.15625,-232.96875,-424.09375
35 Leonis,29.4375,83.78125,-49.5
35 Leonis Minoris,9.25,136.3125,-76.1875
35 Omicron Bootis,-35.875,213.03125,111.3125
35 Pegasi,-102.125,-101.5625,35.46875
35 Vulpeculae,-177.90625,-55,39.21875
36 Andromedae,-79.15625,-77.90625,-54.9375
36 b Serpentis,-12.71875,96.6875,129.6875
36 Cygni,-197.28125,1.4375,51.40625
36 Doradus,73.78125,-43.3125,3.03125
36 Draconis,-65.6875,35.375,-4.59375
36 Ophiuchi,0.4375,2.09375,19.21875
36 Persei,-58.25,-15.96875,-101.96875
36 Psi Cassiopeiae,-156.15625,19.625,-115.3125
36 Ursae Majoris,-11.125,32.9375,-23
37 A1 Tauri,-25.1875,-68.78125,-172.21875
37 Capricorni,-32.5,-62.78125,53.0625
37 Ceti,-16.625,-71.53125,-20.75
37 Geminorum,10.25,12.3125,-53.90625
37 Librae,5.8125,54.375,76.875
37 Lyncis,-14.65625,62.6875,-62.21875
37 Pegasi,-115.59375,-117.03125,39.5625
37 Theta Aurigae,-15.28125,21.09375,-163.53125
37 Ursae Majoris,-24.84375,68.21875,-47.03125
37 Xi Bootis,-4.21875,19.09375,9.8125
38 Arietis,-27.5625,-78.125,-84.78125
38 Aurigae,-36.59375,39.25,-205.90625
38 Cassiopeiae,-75.1875,13.0625,-55.8125
38 Ceti,-43.34375,-124.59375,-46.90625
38 Leonis Minoris,5.125,149.125,-82.875
38 Lyncis,10.96875,88.375,-87.46875
38 Piscium,-120.71875,-170,-43.90625
38 Ursae Majoris,-96.59375,165.53125,-121.28125
38 Virginis,44.96875,91.53125,31.53125
39 A Eridani,76.0625,-152.09375,-172.65625
39 Aquarii,-60.5,-107.0625,60.78125
39 Arietis,-72.1875,-76.84375,-135.375
39 Aurigae,-27.625,30.8125,-156.84375
39 b Draconis,-164.9375,81.75,5.96875
39 Bootis,-116.34375,190.625,12.875
39 Comae Berenices,8.375,160.65625,19.0625
39 Cygni,-237.46875,-14.28125,76.6875
39 Geminorum,27.375,36.71875,-148.5625
39 Herculis,-81.0625,89.3125,76.21875
39 Lambda Orionis,285.5,-217,-1038
39 Leonis,21.96875,61.3125,-35.875
39 Pegasi,-138.3125,-87,12.96875
39 Serpentis,-16.46875,39.875,36.59375
39 Tauri,-7.3125,-20.28125,-50.90625
39 Upsilon Librae,63.21875,81.59375,198.4375
4 A1 Virginis,77.875,176.3125,-9.40625
4 Aquarii,-116.65625,-98.03125,126.46875
4 Aurigae,-36.875,-6.875,-166.34375
4 Beta Trianguli,-72.34375,-53.1875,-89.65625
4 Camelopardalis,-81.15625,24.03125,-149.90625
4 Cephei,-132.09375,35.5,-27.875
4 Delta Hydrae,93.5625,72,-108.53125
4 Epsilon-1 Lyrae,-144.1875,49.90625,55.25
4 Equulei,-89.34375,-53.9375,60.3125
4 Eridani,41.5,-135.9375,-63.1875
4 G. Antlia,194.46875,32,-15.0625
4 Omicron-1 Orionis,62.375,-198.84375,-616.78125
4 Pegasi,-130.96875,-98,71.28125
4 Psi Ophiuchi,11.28125,66.84375,187.59375
4 Puppis,185.78125,22.46875,-142.40625
4 Serpentis,-3.15625,107.5625,105.1875
4 Sextantis,87.25,96.84375,-65
4 Zeta Delphini,-182,-58.9375,108.84375
40 Alpha Lyncis,26.3125,144.40625,-140.34375
40 Bootis,-75.125,146.09375,34.875
40 Ceti,-27.96875,-87.59375,-32.3125
40 Draconis,-134.78125,80.6875,-53.9375
40 G. Canis Minoris,64.90625,40.96875,-101.53125
40 G. Capricorni,-14.34375,-26.5,35.96875
40 Leonis,24.5625,57.0625,-31.5625
40 Leonis Minoris,32.5625,130.84375,-61.625
40 Phi-2 Orionis,32.0625,-23.125,-110.65625
40 Phi-2 Orionis,32.0625,-23.125,-110.65625
40 Tau Librae,109.40625,124.875,327.15625
41 Andromedae,-146.40625,-61.125,-108.75
41 Aquarii,-77.28125,-189.65625,112.125
41 Capricorni,-72.28125,-170.84375,137.09375
41 Capricorni B,-71.65625,-169.3125,139.3125
41 Draconis,-140.5,84.09375,-56.21875
41 G. Arae,8.5,-2.9375,27.25
41 Gamma Serpentis,-12.125,26,22.875
41 Herculis,-51.71875,75.3125,118.46875
41 Lambda Hydrae,88.78125,64.09375,-25.90625
41 Leonis Minoris,61.96875,201.1875,-90.625
41 Ophiuchi,-70.75,70.90625,179.71875
41 Tauri,-84.53125,-125.59375,-392.125
41 Upsilon-4 Eridani,102.375,-126,-72.875
41 Virginis,40.8125,191.84375,31.375
42 Aquilae,-57.84375,-23.53125,84.25
42 Aurigae,-47.34375,57.96875,-219.75
42 C Orionis,403.34375,-281.1875,-734.5625
42 Capricorni,-49.96875,-75.96875,59.03125
42 G. Ara,65.8125,-26.1875,179.03125
42 Lyncis,3.03125,92.375,-80.5
42 Mu Hydrae,191.96875,130.3125,-31.375
42 xi eridani,54,-116.03125,-165.34375
43 A Persei,-65.40625,-3.75,-115.875
43 Cygni,-121.5625,13.40625,7.59375
43 G. Canis Minoris,125.09375,54.46875,-149.0625
43 Leonis,126.46875,176.625,-81.3125
43 Psi Bootis,-79.28125,212.9375,94.1875
44 Andromedae,-127.3125,-59.28125,-96.71875
44 b Ophiuchi,-3,8.0625,82.6875
44 Ceti,-42.28125,-205.5,-67.0625
44 chi Draconis,-22.5625,12.375,-5.40625
44 Eta Librae,15.90625,73.53125,128.8125
44 G. Aquilae,-87.59375,-6.0625,85.46875
44 Iota Orionis,1094.0625,-759.53125,-1911.5
44 Kappa Aurigae,9.40625,20.09375,-175.59375
44 p Tauri,-36.15625,-61.75,-192.40625
44 Pi Serpentis,-76.46875,129.34375,97.3125
44 Rho-1 Sagittarii,-42.8125,-33.15625,114.8125
45 Aurigae,-58.59375,59.28125,-174.21875
45 c Bootis,-19.46875,54.625,26.5
45 Capricorni,-77.625,-122.90625,93.5625
45 d Ophiuchi,5,4.375,111.375
45 Omega Ursae Majoris,-17.71875,217.375,-114.53125
45 Psi Hydrae,139.375,146.4375,112.6875
45 Tauri,12.4375,-62.34375,-102.53125
45 Theta Ceti,-21.59375,-106.3125,-34.46875
46 Gamma Hydrae,77.5625,84.0625,69.46875
46 Tauri,9.5,-58.125,-102.875
46 Theta Librae,15.75,76.8125,149.09375
46 Ursae Majoris,20.75,214.53125,-98.21875
47 Andromedae,-144.21875,-86,-123.28125
47 Aquarii,-54.1875,-141.96875,78.53125
47 Arietis,-32.03125,-58.4375,-85.25
47 Camelopardalis,-83.28125,111.34375,-196.5
47 Cassiopeiae,-83.03125,28.5625,-63.1875
47 Ceti,-14.125,-116.96875,-32.53125
47 k Herculis,-66.375,87.65625,139.28125
47 Ophiuchi,-30.09375,26.5,89.5
47 Ursae Majoris,-1.4375,41.1875,-20.09375
48 Cassiopeiae,-88.3125,18.28125,-71.40625
48 Ceti,2.4375,-228.625,-43.90625
48 Hydrae,90.8125,104.375,119.15625
48 Iota Cancri,74.09375,199.90625,-253.34375
48 Tauri,-2.4375,-60.5,-135.1875
49 Arietis,-74.25,-96.53125,-170.96875
49 Ceti,-11.5,-186.375,-51.46875
49 d Orionis,71.75,-47,-117.5
49 G. Antlia,98.96875,29.15625,0.34375
49 G. Canis Minoris,107.09375,71.84375,-163.21875
49 Librae,7.8125,47.09375,95.71875
49 Persei,-46.53125,-24.6875,-133.84375
49 Serpentis,-26.96875,49.96875,51.875
49 Upsilon Aquilae,-125.1875,-27.03125,119.09375
5 Andromedae,-105.71875,-19.5625,-31.4375
5 Aurigae,-45.6875,-4.15625,-189.375
5 chi Lupi,61.3125,51.40625,178
5 Epsilon-2 Lyrae,-138.15625,47.78125,53.09375
5 F Tauri,-37.09375,-190.0625,-282.21875
5 G. Apodis,71.125,-21.03125,56.03125
5 G. Cancri,102.1875,86,-132.75
5 G. Capricorni,-6.96875,-14.53125,24.1875
5 Gamma Equulei,-93.3125,-50.28125,52.75
5 Iota Delphini,-150.1875,-58.0625,98.90625
5 Mu Leporis,99.40625,-88.4375,-129.9375
5 Puppis,71.625,11.5,-58.625
5 Rho Scorpii,116,143.53125,434.40625
5 Serpentis,-4.09375,59.375,57.5
5 Tau Cassiopeiae,-157.4375,-9.0625,-73.4375
5 Vulpeculae,-194.75,5.53125,136.21875
5 Xi Leonis,109,141.90625,-120.1875
50 A2 Cancri,86.78125,92.1875,-122.28125
50 Cassiopeiae,-120.65625,29,-96.40625
50 Hydrae,106.25,114.5,151.4375
50 Omega Tauri,-7.71875,-32.96875,-88.125
50 Persei,-22.375,-11.4375,-63.71875
50 Upsilon-1 Eridani,73.09375,-83.625,-61.71875
51 Aquilae,-43.4375,-28.9375,74.4375
51 Arietis,-23.84375,-30.78125,-54.9375
51 Eridani,26.875,-48.09375,-78.625
51 k Hydrae,73.59375,79.65625,114.0625
51 Leonis Minoris,38.4375,166.125,-60.40625
51 m Leonis,62.625,162.625,-66.625
51 Pegasi,-41.8125,-29.0625,-0.625
51 Sigma-1 Cancri,34,132.8125,-159.46875
51 Tauri,-16.25,-59.09375,-165.34375
51 Theta Virginis,127.84375,263.8125,117.21875
52 Cygni,-191.21875,-27.53125,55.8125
52 H2 Sagittarii,-46,-68.3125,170.8125
52 Herculis,-131.46875,115.09375,44
52 Leonis Minoris,36.5,164.3125,-58.84375
52 Psi Ursae Majoris,-15.75,129.65625,-61.84375
53 Aquarii,-25.6875,-54.28125,27.125
53 chi Ceti,-6.6875,-70.15625,-27.5
